emp_id,sector,job_title,soc_code,annual_salary_usd,ai_salary_premium_pct,demand_growth_yoy_pct,is_remote_eligible,is_llm_role,task_codifiability_score,education_mismatch_idx,resilience_score,displacement_occurred
12403,Office Support,Maids and Housekeeping Cleaners,37-2012.00,121000,6.5,29.2,FALSE,TRUE,0.618,0.2091,6.49,TRUE
12404,Arts & Design,"Media and Communication Equipment Workers, All Other",27-4099.00,217000,14.3,20.6,FALSE,TRUE,0,0.682,5.55,FALSE
12405,Office Support,Biological Technicians,19-4021.00,216000,11.3,17,TRUE,FALSE,0.5386,0.9052,4.53,TRUE
12406,Office Support,Hearing Aid Specialists,29-2092.00,141000,8.4,28.3,TRUE,FALSE,0.7767,0,6.5,TRUE
12407,Technology/Computer,Critical Care Nurses,29-1141.03,100000,8.8,65.2,TRUE,FALSE,0.9727,0.5849,13.92,FALSE
12408,Business & Financial,Intelligence Analysts,33-3021.06,215000,4.4,27.8,TRUE,FALSE,0.6529,0.3416,6,TRUE
12409,Office Support,Special Forces,55-3018.00,237000,15.5,34.6,FALSE,FALSE,0.8687,0.1926,8.47,TRUE
12410,Office Support,"Graders and Sorters, Agricultural Products",45-2041.00,153000,17.9,22.7,TRUE,FALSE,0.5416,0.8008,6.33,TRUE
12411,Office Support,Coroners,13-1041.06,157000,6.2,13,FALSE,FALSE,0.7791,0.8307,3.22,TRUE
12412,Architecture & Engineering,Fire-Prevention and Protection Engineers,17-2111.02,140000,8.4,21,FALSE,FALSE,0.8478,0.8266,5.04,FALSE
12413,Management,"Agents and Business Managers of Artists, Performers, and Athletes",13-1011.00,130000,9.3,42.7,FALSE,FALSE,0.7222,0.0003,9.47,FALSE
12414,Life/Physical Science,Remote Sensing Scientists and Technologists,19-2099.01,261600,7.6,16.4,FALSE,FALSE,0.8477,0.785,4.04,FALSE
12415,Construction,Helpers--Carpenters,47-3012.00,247000,10.3,17.3,FALSE,FALSE,0.7145,0.4226,4.49,FALSE
12416,Office Support,Farm and Home Management Educators,25-9021.00,130000,15.1,31.9,TRUE,FALSE,0.8263,0.5752,7.89,TRUE
12417,Office Support,Surveying and Mapping Technicians,17-3031.00,220000,16.3,9.2,FALSE,FALSE,0.6694,0,3.47,TRUE
12418,Office Support,"Cutters and Trimmers, Hand",51-9031.00,261600,7.6,16.4,FALSE,FALSE,0.4955,0.6245,4.04,TRUE
12419,Office Support,"Teaching Assistants, All Other",25-9049.00,208000,8.7,55.4,TRUE,FALSE,0.665,0.6705,11.95,TRUE
12420,Production,Gas Plant Operators,51-8092.00,226000,10,14.7,FALSE,FALSE,0.8882,0.2418,3.94,FALSE
12421,Office Support,Naturopathic Physicians,29-1299.01,171000,12.9,19.8,TRUE,FALSE,0.8011,0.3612,5.25,TRUE
12422,Food Service,"Food Preparation and Serving Related Workers, All Other",35-9099.00,130000,15.3,29.2,FALSE,FALSE,0.1344,0.463,7.37,TRUE
12423,Production,Electrical and Electronic Equipment Assemblers,51-2022.00,125000,13.8,29.7,FALSE,FALSE,0.4344,0.3038,7.32,FALSE
12424,Life/Physical Science,"Biological Scientists, All Other",19-1029.00,145000,8.4,82.2,FALSE,FALSE,0,0.525,17.28,FALSE
12425,Management,Biomass Power Plant Managers,11-3051.04,328000,13.3,29.6,TRUE,FALSE,1,0.3051,7.25,FALSE
12426,Office Support,Remote Sensing Technicians,19-4099.03,240000,8.4,18.3,FALSE,TRUE,0.8049,0,4.5,FALSE
12427,Office Support,Recreation Workers,39-9032.00,226000,17,28.9,TRUE,FALSE,0.8205,0.8663,7.48,TRUE
12428,Office Support,Fundraisers,13-1131.00,231000,12.9,24.1,TRUE,FALSE,0.7885,0,6.11,TRUE
12429,Office Support,"Precision Instrument and Equipment Repairers, All Other",49-9069.00,141000,4.1,23.2,TRUE,FALSE,0.6585,0.9761,5.05,TRUE
12430,Office Support,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093.00,209000,17.3,15.7,TRUE,FALSE,0.7504,0.6393,4.87,TRUE
12431,Architecture & Engineering,Nuclear Engineers,17-2161.00,129000,9.2,5.2,TRUE,TRUE,0.8487,0.6091,1.96,FALSE
12432,Architecture & Engineering,Sound Engineering Technicians,27-4014.00,235000,17.3,58.3,FALSE,FALSE,0.821,0.5415,13.39,FALSE
12433,Technology/Computer,Network and Computer Systems Administrators,15-1244.00,336000,7.3,78.2,TRUE,TRUE,0.7202,0.7071,16.37,TRUE
12434,Office Support,Tax Preparers,13-2082.00,110000,8.4,24,TRUE,FALSE,0.6832,0.8261,5.64,TRUE
12435,Office Support,Nursing Assistants,31-1131.00,150000,16.8,36.7,TRUE,TRUE,0.7906,0.6417,9.02,FALSE
12436,Production,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43-5053.00,260000,7.6,18.8,FALSE,TRUE,0.509,0.1991,4.52,FALSE
12437,Office Support,Avionics Technicians,49-2091.00,173000,15.6,24.9,TRUE,FALSE,0.7529,0.8244,6.54,TRUE
12438,Architecture & Engineering,"Engineering Teachers, Postsecondary",25-1032.00,197000,15.5,59.5,FALSE,TRUE,0.9776,0.6184,13.45,FALSE
12439,Office Support,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093.00,239000,14,13.4,TRUE,FALSE,0.7882,0.9994,4.08,TRUE
12440,Business & Financial,Logistics Analysts,13-1081.02,252000,16.9,19.1,FALSE,FALSE,0.7642,0.9567,5.51,TRUE
12441,Technology/Computer,"Switchboard Operators, Including Answering Service",43-2011.00,130000,16.1,20.1,TRUE,FALSE,0.5983,0.3369,5.63,FALSE
12442,Office Support,Animal Caretakers,39-2021.00,155000,17.4,72,TRUE,FALSE,0.6986,0.3807,16.14,TRUE
12443,Technology/Computer,Computer Systems Engineers/Architects,15-1299.08,353000,13.8,15.1,TRUE,TRUE,0.757,0.8795,4.4,TRUE
12444,Office Support,First-Line Supervisors of Gambling Services Workers,39-1013.00,188000,5,23.3,TRUE,FALSE,0.4482,0.1096,5.16,TRUE
12445,Technology/Computer,Transportation Security Screeners,33-9093.00,100000,13.9,25.2,TRUE,FALSE,0.7591,0.5181,6.43,TRUE
12446,Office Support,Etchers and Engravers,51-9194.00,141000,10,5.1,TRUE,FALSE,0.6819,0.6036,2.02,TRUE
12447,Office Support,New Accounts Clerks,43-4141.00,295000,15.8,83.9,TRUE,TRUE,0.5822,0.9472,18.36,TRUE
12448,Office Support,Museum Technicians and Conservators,25-4013.00,184000,9,9.3,FALSE,FALSE,0.6593,0.4606,2.76,TRUE
12449,Office Support,Bioinformatics Technicians,15-2099.01,98000,6.5,16.4,TRUE,TRUE,0.732,0.1602,3.93,TRUE
12450,Office Support,"Physicians, Pathologists",29-1222.00,141000,8.7,11.1,TRUE,FALSE,0.8481,0.2351,3.09,TRUE
12451,Office Support,Parking Attendants,53-6021.00,209000,10.6,50.7,TRUE,TRUE,0.6284,0.8249,11.2,FALSE
12452,Technology/Computer,"Office Machine Operators, Except Computer",43-9071.00,125000,13.8,29.7,TRUE,FALSE,0.8074,1,7.32,TRUE
12453,Healthcare Practitioners,Physical Therapist Aides,31-2022.00,150000,10.4,49.5,TRUE,TRUE,0.6716,0.6432,10.94,FALSE
12454,Office Support,Camera and Photographic Equipment Repairers,49-9061.00,153000,17.9,22.7,TRUE,FALSE,0.5621,0.2413,6.33,TRUE
12455,Management,Chief Sustainability Officers,11-1011.03,166000,17.5,7.5,FALSE,FALSE,1,0.3987,3.25,FALSE
12456,Production,Motorboat Operators,53-5022.00,202000,15.3,6,FALSE,FALSE,0.7665,0.2655,2.73,FALSE
12457,Office Support,"Educational, Guidance, and Career Counselors and Advisors",21-1012.00,189000,7.9,24.9,FALSE,FALSE,0.9406,0.364,5.77,FALSE
12458,Office Support,"Layout Workers, Metal and Plastic",51-4192.00,217000,10.2,6.2,TRUE,FALSE,0.9126,0.2022,2.26,TRUE
12459,Production,"Underground Mining Machine Operators, All Other",47-5049.00,213000,9.5,32.8,FALSE,FALSE,0.0114,0.6794,7.51,TRUE
12460,Office Support,"Grounds Maintenance Workers, All Other",37-3019.00,180000,13.5,17.1,TRUE,FALSE,0.8149,0.344,4.77,TRUE
12461,Management,Funeral Home Managers,11-9171.00,153000,6.6,29.9,TRUE,FALSE,0.7567,0.2909,6.64,TRUE
12462,Office Support,Project Management Specialists,13-1082.00,110000,15.1,26,TRUE,FALSE,0.8717,0.6022,6.71,TRUE
12463,Office Support,Biofuels Processing Technicians,51-8099.01,164000,15.4,75.3,TRUE,TRUE,0.9882,0,16.6,FALSE
12464,Office Support,Customer Service Representatives,43-4051.00,151000,16.5,72.2,TRUE,FALSE,0.7067,0.9269,16.09,TRUE
12465,Office Support,Avionics Technicians,49-2091.00,337000,4.3,37.3,TRUE,TRUE,0.9594,0.3367,7.89,FALSE
12466,Office Support,"Office Clerks, General",43-9061.00,172000,10.3,76.7,TRUE,FALSE,0.7182,0.338,16.37,TRUE
12467,Healthcare Practitioners,"Surgeons, All Other",29-1249.00,140000,10.5,17.9,FALSE,FALSE,0,0.6169,4.63,FALSE
12468,Food Service,"Cooks, Fast Food",35-2011.00,253000,13.8,35.8,FALSE,TRUE,0.3711,0.2744,8.54,FALSE
12469,Office Support,Aircraft Launch and Recovery Specialists,55-3012.00,210000,17.4,21.8,TRUE,FALSE,0.6983,0.7334,6.1,TRUE
12470,Production,Electrical and Electronic Equipment Assemblers,51-2022.00,257000,17.7,22.5,FALSE,FALSE,0.7671,1,6.27,FALSE
12471,Education,"Library Assistants, Clerical",43-4121.00,180000,11.7,8.9,TRUE,FALSE,0.5705,0.6329,2.95,TRUE
12472,Office Support,Butchers and Meat Cutters,51-3021.00,115000,9.5,5.3,TRUE,FALSE,0.771,0.4854,2.01,TRUE
12473,Education,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00,309000,9.5,13.2,TRUE,FALSE,0.667,0.6054,3.59,TRUE
12474,Office Support,Instructional Coordinators,25-9031.00,145000,5.8,67.4,TRUE,TRUE,0.8375,0.2781,14.06,FALSE
12475,Office Support,Biostatisticians,15-2041.01,153000,6.7,14.3,TRUE,FALSE,0.8999,0.3506,3.53,TRUE
12476,Office Support,Clergy,21-2011.00,248000,12.3,22.2,FALSE,FALSE,0.7756,0.9743,5.67,TRUE
12477,Healthcare Practitioners,Medical and Clinical Laboratory Technicians,29-2012.00,374400,11.5,73.3,FALSE,FALSE,0.7946,0.841,15.81,FALSE
12478,Office Support,First-Line Supervisors of Gambling Services Workers,39-1013.00,100000,8.8,65.2,TRUE,FALSE,0.7307,0.8407,13.92,TRUE
12479,Architecture & Engineering,"Mining and Geological Engineers, Including Mining Safety Engineers",17-2151.00,189000,7.9,24.9,TRUE,FALSE,0.7476,0.1,5.77,TRUE
12480,Production,Electromechanical Equipment Assemblers,51-2023.00,214000,13.7,83.4,FALSE,TRUE,0.5954,0.6776,18.05,FALSE
12481,Office Support,Audio and Video Technicians,27-4011.00,231000,7.1,85.5,FALSE,TRUE,0.7211,0.9022,17.81,FALSE
12482,Production,Machinists,51-4041.00,110000,14.2,20.3,TRUE,FALSE,0.5506,0.1109,5.48,TRUE
12483,Education,"Teachers and Instructors, All Other",25-3099.00,194000,12.5,24.6,FALSE,FALSE,0,0.4066,6.17,FALSE
12484,Production,"Rotary Drill Operators, Oil and Gas",47-5012.00,167000,8.9,61.4,FALSE,FALSE,0.9132,0.8707,13.17,FALSE
12485,Office Support,Search Marketing Strategists,13-1161.01,160000,5.8,81.1,FALSE,TRUE,0.8304,1,16.8,FALSE
12486,Management,Biofuels/Biodiesel Technology and Product Development Managers,11-9041.01,157000,7.6,10.8,TRUE,FALSE,0.905,0.2452,2.92,TRUE
12487,Office Support,Bakers,51-3011.00,236000,3.9,29.4,FALSE,FALSE,0.483,0.4608,6.27,FALSE
12488,Technology/Computer,Dietitians and Nutritionists,29-1031.00,153000,17.9,22.7,TRUE,FALSE,0.7902,0.0119,6.33,FALSE
12489,Office Support,Fence Erectors,47-4031.00,140000,17,21.7,TRUE,FALSE,0.696,0.4726,6.04,TRUE
12490,Office Support,Penetration Testers,15-1299.04,110000,13.4,9,TRUE,FALSE,0.832,0.6145,3.14,TRUE
12491,Sales,"Buyers and Purchasing Agents, Farm Products",13-1021.00,235000,16.2,23.9,FALSE,FALSE,0.7159,0.7008,6.4,FALSE
12492,Architecture & Engineering,Robotics Engineers,17-2199.08,253000,16,24.9,FALSE,TRUE,1,0.4708,6.58,TRUE
12493,Business & Financial,Management Analysts,13-1111.00,167000,14,5.3,TRUE,FALSE,0.8831,0.1443,2.46,FALSE
12494,Office Support,Gambling Cage Workers,43-3041.00,155000,9.2,68.3,TRUE,TRUE,0.712,0.0679,14.58,FALSE
12495,Office Support,Industrial Ecologists,19-2041.03,138000,6,21,FALSE,FALSE,0.7617,0.2471,4.8,TRUE
12496,Management,Advertising and Promotions Managers,11-2011.00,258000,5.1,11.5,TRUE,FALSE,0.8197,0.8408,2.81,TRUE
12497,Office Support,Neurodiagnostic Technologists,29-2099.01,204000,8.2,46.2,FALSE,FALSE,0.8359,0.5321,10.06,TRUE
12498,Office Support,Recycling and Reclamation Workers,53-7062.04,262000,8.8,23.6,TRUE,FALSE,0.5868,0.6594,5.6,TRUE
12499,Office Support,Travel Guides,39-7012.00,160000,11.5,29.2,TRUE,FALSE,0.7286,0.8734,6.99,TRUE
12500,Office Support,Instructional Coordinators,25-9031.00,157000,4.3,21.2,TRUE,FALSE,0.6955,0.8259,4.67,TRUE
12501,Production,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122.00,201000,8.5,9.9,FALSE,FALSE,0.5606,0.2137,2.83,FALSE
12502,Life/Physical Science,Molecular and Cellular Biologists,19-1029.02,176000,17.6,5.9,TRUE,FALSE,0.9786,0,2.94,FALSE
12503,Office Support,Musical Instrument Repairers and Tuners,49-9063.00,193000,8.4,6.9,TRUE,FALSE,0.5582,0.4056,2.22,TRUE
12504,Construction,Tire Builders,51-9197.00,183000,15.2,18.9,FALSE,FALSE,0.6806,0.3014,5.3,FALSE
12505,Office Support,Laundry and Dry-Cleaning Workers,51-6011.00,99000,9.2,29.4,TRUE,FALSE,0.49,0.2873,6.8,TRUE
12506,Office Support,Radiologic Technologists and Technicians,29-2034.00,325000,9.6,26.2,TRUE,FALSE,0.6115,0.6724,6.2,TRUE
12507,Technology/Computer,Athletes and Sports Competitors,27-2021.00,135000,15.7,19.6,TRUE,FALSE,0.9177,0.2005,5.49,TRUE
12508,Construction,Electricians,47-2111.00,150000,8.4,17.6,FALSE,TRUE,0.7735,0.2932,4.36,FALSE
12509,Production,Electrical and Electronic Equipment Assemblers,51-2022.00,209000,8.6,28.9,FALSE,FALSE,0.7153,0.5619,6.64,FALSE
12510,Office Support,Forest and Conservation Workers,45-4011.00,120000,8.2,68.8,TRUE,FALSE,0.6534,0.2364,14.58,FALSE
12511,Office Support,Tapers,47-2082.00,237000,14.2,29,TRUE,FALSE,0.4558,0.4609,7.22,TRUE
12512,Food Service,"Food Servers, Nonrestaurant",35-3041.00,95000,17.5,16.2,FALSE,FALSE,0.6003,0.3318,4.99,FALSE
12513,Architecture & Engineering,Nanotechnology Engineering Technologists and Technicians,17-3026.01,240000,5.2,20.9,FALSE,TRUE,0.7589,0.7573,4.7,FALSE
12514,Office Support,Embalmers,39-4011.00,172000,10.3,76.7,TRUE,FALSE,0.7625,0.7561,16.37,TRUE
12515,Education,"Art, Drama, and Music Teachers, Postsecondary",25-1121.00,345000,15.6,47.9,FALSE,FALSE,0.7189,0.1941,11.14,FALSE
12516,Architecture & Engineering,Water/Wastewater Engineers,17-2051.02,283000,9.4,17.3,TRUE,FALSE,0.8303,0.9446,4.4,TRUE
12517,Technology/Computer,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022.00,130000,11.8,20.8,TRUE,FALSE,0.71,0,5.34,TRUE
12518,Office Support,Plasterers and Stucco Masons,47-2161.00,145000,6.2,65.9,FALSE,FALSE,0.6193,0.8426,13.8,FALSE
12519,Office Support,Riggers,49-9096.00,145000,8.4,25.2,TRUE,FALSE,0.8569,0.567,5.88,TRUE
12520,Protective Service,Crossing Guards and Flaggers,33-9091.00,312000,17.3,69.9,FALSE,FALSE,0.3583,0.1729,15.71,FALSE
12521,Healthcare Practitioners,Ophthalmic Medical Technicians,29-2057.00,177000,16.3,65.7,FALSE,TRUE,0.6314,0.1649,14.77,FALSE
12522,Office Support,Athletic Trainers,29-9091.00,145000,8.4,82.2,TRUE,FALSE,0.7935,0,17.28,FALSE
12523,Office Support,Embalmers,39-4011.00,138000,8.4,16.2,TRUE,FALSE,0.7736,0.9243,4.08,TRUE
12524,Technology/Computer,First-Line Supervisors of Housekeeping and Janitorial Workers,37-1011.00,234000,5.6,23.7,FALSE,FALSE,0.8733,0.2867,5.3,FALSE
12525,Architecture & Engineering,Stationary Engineers and Boiler Operators,51-8021.00,150000,13,54,TRUE,TRUE,0.6608,0.6103,12.1,FALSE
12526,Office Support,Fabric and Apparel Patternmakers,51-6092.00,142000,16.8,12.5,TRUE,FALSE,0.6306,0.8303,4.18,TRUE
12527,Office Support,Surveyors,17-1022.00,234000,16.7,6.7,TRUE,FALSE,0.8827,0.6281,3.01,TRUE
12528,Architecture & Engineering,Manufacturing Engineers,17-2112.03,127000,5.1,5.3,FALSE,TRUE,0.9511,0,1.57,FALSE
12529,Architecture & Engineering,Agricultural Engineers,17-2021.00,241000,16.9,26.5,TRUE,FALSE,1,0,6.99,FALSE
12530,Office Support,Occupational Therapy Aides,31-2012.00,130000,16.1,20.1,TRUE,FALSE,0.8162,0.6668,5.63,TRUE
12531,Education,"Elementary School Teachers, Except Special Education",25-2021.00,260000,7.6,18.8,FALSE,TRUE,0.628,0.4633,4.52,FALSE
12532,Office Support,Machine Feeders and Offbearers,53-7063.00,129000,13.7,12,TRUE,FALSE,0.7031,0.6459,3.77,TRUE
12533,Management,Advertising and Promotions Managers,11-2011.00,145000,9.8,11.9,FALSE,FALSE,0.5672,0.5081,3.36,FALSE
12534,Healthcare Practitioners,Advanced Practice Psychiatric Nurses,29-1141.02,160000,5.8,25.4,FALSE,TRUE,0.8455,0.4375,5.66,FALSE
12535,Office Support,Search Marketing Strategists,13-1161.01,239000,6.8,29.3,TRUE,FALSE,0.7437,0.7583,6.54,TRUE
12536,Technology/Computer,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193.00,120000,12.2,39.2,TRUE,FALSE,0.8217,0.5047,9.06,FALSE
12537,Office Support,File Clerks,43-4071.00,138000,8.9,23.2,FALSE,FALSE,0.7681,0.2722,5.53,FALSE
12538,Management,Chief Executives,11-1011.00,130000,16.1,20.1,TRUE,FALSE,1,0.3839,5.63,TRUE
12539,Management,Regulatory Affairs Managers,11-9199.01,212000,9.3,23.3,TRUE,FALSE,0.7141,0.1368,5.59,TRUE
12540,Office Support,"Roustabouts, Oil and Gas",47-5071.00,135000,11.5,26.9,TRUE,FALSE,0.7313,0.3518,6.53,TRUE
12541,Office Support,"Painting, Coating, and Decorating Workers",51-9123.00,214000,13.7,83.4,FALSE,TRUE,0.7573,0.6809,18.05,FALSE
12542,Sales,"Wholesale and Retail Buyers, Except Farm Products",13-1022.00,161000,12.7,25.8,TRUE,FALSE,0.6981,0.5036,6.43,TRUE
12543,Healthcare Practitioners,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.00,374400,11.5,73.3,FALSE,FALSE,0.6293,0.4895,15.81,FALSE
12544,Technology/Computer,Critical Care Nurses,29-1141.03,100000,13.3,33.4,TRUE,FALSE,0.8205,0.1194,8.01,FALSE
12545,Office Support,Surveyors,17-1022.00,180000,17.6,62.1,TRUE,FALSE,0.768,0.4576,14.18,TRUE
12546,Office Support,Geographers,19-3092.00,259000,9.7,28.1,TRUE,FALSE,0.6652,0,6.59,TRUE
12547,Office Support,Hydroelectric Plant Technicians,51-8013.04,207000,17.4,21.4,FALSE,FALSE,0.6097,0.5163,6.02,FALSE
12548,Office Support,"Explosives Workers, Ordnance Handling Experts, and Blasters",47-5032.00,273000,17,51.1,TRUE,TRUE,0.9003,0.4195,11.92,FALSE
12549,Office Support,Flight Attendants,53-2031.00,212000,17.2,57.1,TRUE,FALSE,0.7118,1,13.14,TRUE
12550,Technology/Computer,"Eligibility Interviewers, Government Programs",43-4061.00,140000,8.4,21,TRUE,FALSE,0.5923,0.7366,5.04,TRUE
12551,Office Support,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",37-1012.00,155000,12.3,9.3,FALSE,FALSE,0.7668,0,3.09,FALSE
12552,Office Support,Jewelers and Precious Stone and Metal Workers,51-9071.00,154000,16.9,11.5,TRUE,FALSE,0.5193,0.7835,3.99,TRUE
12553,Office Support,Models,41-9012.00,216000,13.1,28.8,TRUE,FALSE,0.4829,0.4116,7.07,TRUE
12554,Office Support,Passenger Attendants,53-6061.00,224000,11.9,61.9,TRUE,FALSE,0.5139,0.6326,13.57,TRUE
12555,Office Support,Gem and Diamond Workers,51-9071.06,212000,17.2,57.1,TRUE,FALSE,0.3882,0.5906,13.14,TRUE
12556,Office Support,Neurodiagnostic Technologists,29-2099.01,247000,7.3,14.1,TRUE,FALSE,0.869,0.1085,3.55,TRUE
12557,Technology/Computer,Computer Numerically Controlled Tool Operators,51-9161.00,174000,4.7,32.7,FALSE,TRUE,0.579,0.9245,7.01,FALSE
12558,Management,Hydroelectric Production Managers,11-3051.06,284000,10.2,61.5,TRUE,FALSE,0.902,0.4243,13.32,FALSE
12559,Life/Physical Science,Biologists,19-1029.04,175000,17.8,15.6,TRUE,FALSE,0.8811,0.7347,4.9,TRUE
12560,Office Support,"Packers and Packagers, Hand",53-7064.00,215000,6.7,8.7,FALSE,FALSE,0.6257,0.6293,2.41,TRUE
12561,Production,"Mail Clerks and Mail Machine Operators, Except Postal Service",43-9051.00,216000,9.8,8.5,FALSE,FALSE,0.6057,0.6537,2.68,FALSE
12562,Architecture & Engineering,Chemical Engineers,17-2041.00,110000,11.2,13.3,FALSE,FALSE,0.7767,0.9436,3.78,FALSE
12563,Office Support,"Education Administrators, Postsecondary",11-9033.00,191000,11.5,60.1,TRUE,FALSE,0.8952,0.0642,13.17,FALSE
12564,Protective Service,Fire Inspectors and Investigators,33-2021.00,208000,5.6,12.3,FALSE,TRUE,1,0.4846,3.02,FALSE
12565,Production,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51-6064.00,138000,9.4,21.2,FALSE,FALSE,0.5787,0.7421,5.18,TRUE
12566,Office Support,Word Processors and Typists,43-9022.00,183000,13.7,15.1,FALSE,FALSE,0.5674,0.3435,4.39,TRUE
12567,Healthcare Practitioners,Medical Transcriptionists,31-9094.00,217000,10.3,10.5,FALSE,FALSE,0.5198,0.1385,3.13,FALSE
12568,Office Support,"Grounds Maintenance Workers, All Other",37-3019.00,224000,15.9,73,TRUE,FALSE,0.7118,0.3045,16.19,FALSE
12569,Food Service,"Food Processing Workers, All Other",51-3099.00,296000,14.3,56.4,FALSE,FALSE,0.0237,0,12.71,FALSE
12570,Life/Physical Science,Social Science Research Assistants,19-4061.00,150000,10.9,19.6,TRUE,TRUE,0.9512,0,5.01,FALSE
12571,Office Support,Biostatisticians,15-2041.01,299000,14.7,75.5,TRUE,TRUE,0.725,0.831,16.57,TRUE
12572,Production,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51-4022.00,95000,9.1,16.9,FALSE,FALSE,0.5957,0.3596,4.29,FALSE
12573,Production,Electrical and Electronic Equipment Assemblers,51-2022.00,150000,17,20.6,FALSE,TRUE,0.8139,0.3182,5.82,FALSE
12574,Life/Physical Science,Biologists,19-1029.04,312000,17.3,5.6,TRUE,FALSE,0.9625,0.5303,2.85,FALSE
12575,Office Support,"Education and Childcare Administrators, Preschool and Daycare",11-9031.00,150000,8.4,17.6,TRUE,TRUE,0.7386,0.2705,4.36,TRUE
12576,Office Support,New Accounts Clerks,43-4141.00,201000,9.5,6.6,TRUE,FALSE,0.579,0.1253,2.27,TRUE
12577,Office Support,Farm Equipment Mechanics and Service Technicians,49-3041.00,100000,8.2,27.3,TRUE,FALSE,0.6304,1,6.28,TRUE
12578,Office Support,"Grinding and Polishing Workers, Hand",51-9022.00,210000,17.4,21.8,TRUE,FALSE,0.968,0.7364,6.1,TRUE
12579,Office Support,"Office Clerks, General",43-9061.00,264000,16.5,23.5,FALSE,FALSE,0.5175,0.3375,6.35,FALSE
12580,Office Support,Phlebotomists,31-9097.00,175000,17.8,15.6,TRUE,FALSE,0.8347,0.1593,4.9,TRUE
12581,Healthcare Practitioners,Physical Therapists,29-1123.00,262000,11.5,19.8,FALSE,FALSE,0.7214,0.6544,5.11,FALSE
12582,Office Support,Environmental Restoration Planners,19-2041.02,130000,8.7,22,FALSE,FALSE,0.8547,0.0818,5.27,TRUE
12583,Technology/Computer,Digital Forensics Analysts,15-1299.06,170000,13.6,61,TRUE,FALSE,0.0759,0.2952,13.56,FALSE
12584,Office Support,Machine Feeders and Offbearers,53-7063.00,167000,8.6,43.6,TRUE,TRUE,0.5272,0.1526,9.58,FALSE
