emp_id,sector,soc_code,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
13155,Food Service,35-9099.00,3.07,0.35,0.0781,False,0.2926,2,0.0301,0.6204,False
13156,Office Support,47-2152.04,75.08,25.68,0.7969,True,0.6228,3,0.8028,0.5292,False
13157,Healthcare Practitioners,29-2036.00,17.55,19.21,0.2543,False,0.6535,2,0.8766,0.4769,False
13158,Office Support,45-1011.00,69.29,24.78,0.8917,False,0.5988,2,0.8444,0.7685,False
13159,Sales,41-9022.00,16.86,26.75,0.1715,False,0.7712,1,0.7017,0.3214,False
13160,Office Support,53-6051.00,69.77,20.9,0.6808,False,0.6398,2,0.7932,0.1141,True
13161,Office Support,43-4151.00,65.92,19.09,0.5584,False,0.4916,1,0.6488,0.6783,True
13162,Office Support,13-2054.00,84.54,21.76,0.7969,True,0.5272,1,1.0,0.7534,True
13163,Office Support,53-6051.01,88.99,4.18,0.7508,True,0.891,2,0.8786,0.3849,False
13164,Office Support,31-2011.00,71.99,10.87,0.788,True,0.8641,1,0.7859,0.0929,False
13165,Office Support,27-2031.00,77.34,25.67,0.8688,True,0.908,5,0.7246,0.8659,True
13166,Architecture & Engineering,17-2141.01,1.84,27.03,0.0002,True,0.6963,1,0.9017,0.4926,False
13167,Office Support,51-8012.00,70.84,22.32,0.7665,True,0.8851,2,0.7074,0.3292,False
13168,Office Support,49-2021.00,88.88,1.82,0.976,False,0.3833,1,0.847,0.5704,False
13169,Management,11-3031.00,12.47,39.53,0.2301,True,0.7372,1,0.8221,0.515,True
13170,Healthcare Practitioners,29-1126.00,20.6,22.95,0.057,False,0.8508,2,0.69,0.6541,False
13171,Office Support,47-2131.00,85.44,23.32,0.7471,True,0.1076,1,0.5611,0.5781,True
13172,Office Support,43-5051.00,69.91,25.93,0.8099,True,0.5734,1,0.8057,0.6893,True
13173,Technology/Computer,21-1099.00,21.07,39.81,0.3332,False,0.312,1,0.3392,0.1047,False
13174,Office Support,43-5111.00,87.27,17.78,0.8784,True,1.0,2,0.7891,0.3149,True
13175,Life/Physical Science,19-1029.04,22.61,31.6,0.1151,False,0.7176,4,0.833,1.0,False
13176,Office Support,53-2021.00,69.44,19.71,0.5333,True,0.137,2,0.6131,0.5352,False
13177,Production,47-5041.00,5.27,23.12,0.0905,False,0.7615,1,0.8454,0.0,False
13178,Production,51-4021.00,19.88,3.28,0.2245,False,1.0,3,0.5461,0.1363,False
13179,Technology/Computer,15-1299.05,16.18,52.8,0.0938,True,0.9226,1,0.7768,0.6783,False
13180,Life/Physical Science,19-4013.00,9.07,36.75,0.2649,False,0.3901,2,0.7425,0.715,False
13181,Life/Physical Science,19-4099.00,22.89,35.37,0.2261,False,0.5281,2,0.1442,0.2134,False
13182,Life/Physical Science,19-2042.00,9.88,21.19,0.0305,False,0.8999,1,0.9732,0.3634,False
13183,Office Support,53-3054.00,73.09,19.84,0.7267,True,0.4339,3,0.5995,0.6409,True
13184,Office Support,43-3051.00,100.0,25.32,1.0,True,0.1356,3,0.7065,0.1566,True
13185,Business & Financial,13-2031.00,37.34,28.45,0.6046,True,0.6577,2,0.6734,0.1919,True
13186,Healthcare Practitioners,21-1023.00,6.87,15.79,0.0,False,0.4799,1,0.9462,0.6907,False
13187,Office Support,43-5052.00,67.26,20.94,0.7074,True,0.8607,1,0.5109,0.1192,True
13188,Education,25-4031.00,12.23,32.92,0.1091,False,0.3203,1,0.5606,1.0,False
13189,Technology/Computer,39-9031.00,16.02,56.33,0.1211,True,0.7761,2,0.6601,0.6184,False
13190,Office Support,17-3019.00,79.64,13.18,0.8372,False,1.0,3,0.8963,0.0949,False
13191,Office Support,29-1021.00,62.25,30.37,0.4283,True,0.407,2,0.9761,0.6008,True
13192,Office Support,13-1031.00,74.75,22.75,0.7429,True,0.3764,2,0.893,1.0,False
13193,Architecture & Engineering,17-2112.02,25.79,27.1,0.0593,False,0.5356,1,0.863,0.5458,False
13194,Education,25-1051.00,26.58,29.21,0.2838,True,0.4577,2,0.7422,0.9494,False
13195,Architecture & Engineering,17-3027.01,13.56,32.58,0.0,True,0.6897,2,0.74,0.6442,False
13196,Technology/Computer,15-1253.00,30.83,36.84,0.4341,True,0.7202,4,0.8574,0.4222,True
13197,Technology/Computer,17-1011.00,21.62,44.64,0.2305,True,0.9594,3,0.7245,0.643,False
13198,Education,25-2057.00,12.02,28.49,0.2184,True,0.6234,2,0.7623,0.938,False
13199,Office Support,27-4021.00,90.12,22.46,0.7467,False,0.561,2,0.8622,0.4347,False
13200,Technology/Computer,13-1199.05,36.77,49.66,0.3712,False,0.1921,1,0.7669,0.294,False
13201,Education,25-3021.00,26.62,2.25,0.1967,True,0.3594,1,0.695,1.0,False
13202,Office Support,39-5011.00,72.8,30.01,0.798,False,0.8104,3,0.6294,0.8693,False
13203,Office Support,39-3093.00,89.97,13.19,0.9513,True,0.3862,2,0.4164,0.7442,True
13204,Education,25-2011.00,0.0,22.89,0.0,False,0.096,3,0.5588,0.8964,False
13205,Office Support,49-2021.00,73.09,23.26,0.824,True,0.486,3,0.7782,0.0,True
13206,Healthcare Practitioners,53-3011.00,0.0,21.04,0.1187,False,0.8639,2,0.7967,0.1947,False
13207,Office Support,27-3092.00,78.16,25.57,0.8191,False,0.6005,2,0.5615,0.4283,False
13208,Office Support,39-9011.00,62.7,23.31,0.6692,False,0.3586,3,0.458,0.3869,False
13209,Management,11-9051.00,13.04,26.84,0.0,False,0.4683,3,0.7717,0.2296,False
13210,Healthcare Practitioners,29-1141.01,23.19,17.14,0.1427,False,0.3739,2,0.8027,0.2892,False
13211,Office Support,53-6051.07,67.32,27.6,0.7029,True,0.3516,1,0.5744,0.8045,False
13212,Architecture & Engineering,17-2199.10,8.33,46.37,0.0,False,0.83,1,0.8079,0.4741,False
13213,Production,51-6091.00,13.62,15.52,0.037,False,0.2772,2,0.6525,0.4328,False
13214,Production,51-9151.00,14.88,15.3,0.2284,False,0.8343,2,0.6746,0.9959,False
13215,Office Support,19-4021.00,78.2,15.49,0.8273,False,0.5836,2,0.7303,0.8755,True
13216,Office Support,15-2011.00,51.98,36.18,0.6107,True,0.2804,3,0.7152,0.6604,True
13217,Office Support,19-4012.01,71.55,22.11,0.7392,False,0.4146,1,0.8592,0.6458,False
13218,Sales,41-1011.00,12.66,36.58,0.0253,False,0.8773,1,0.6677,0.8237,False
13219,Architecture & Engineering,15-1241.01,2.92,15.73,0.0642,True,0.6121,2,0.7226,0.5143,False
13220,Office Support,43-4051.00,80.64,28.24,0.7952,True,0.186,3,0.7002,0.5373,True
13221,Technology/Computer,37-2011.00,20.73,36.86,0.3273,True,0.1552,1,0.7004,0.8653,False
13222,Office Support,41-2012.00,77.08,27.1,0.9838,True,0.5713,4,0.7841,0.7633,True
13223,Healthcare Practitioners,31-9094.00,19.55,19.86,0.3394,True,0.1401,2,0.5032,0.337,False
13224,Office Support,43-3061.00,78.4,29.7,0.9292,True,0.3076,3,0.751,0.0,True
13225,Production,51-9196.00,35.03,10.07,0.1845,False,0.9758,1,0.7441,0.353,False
13226,Technology/Computer,47-5051.00,6.06,45.26,0.0276,True,0.7432,2,0.4799,0.6372,False
13227,Protective Service,33-3051.00,0.88,7.38,0.0,False,0.4518,3,0.8756,0.6414,False
13228,Construction,47-2031.00,6.38,11.58,0.0554,False,0.7086,2,0.5824,0.6076,False
13229,Office Support,29-1023.00,71.72,2.69,0.829,True,0.3802,5,0.8568,0.0487,True
13230,Office Support,15-1254.00,78.82,13.03,0.7909,True,0.4496,2,0.4613,0.1912,True
13231,Education,25-2058.00,4.42,31.23,0.0131,True,0.4538,2,0.7428,0.3789,False
13232,Office Support,31-9096.00,90.69,18.44,1.0,False,0.5456,1,0.8486,0.4819,False
13233,Office Support,19-2011.00,71.66,25.69,0.5124,False,0.8158,1,0.9832,0.3974,False
13234,Office Support,47-2021.00,81.74,19.05,0.6838,True,0.3006,1,0.6969,0.8715,True
13235,Business & Financial,13-1081.02,35.5,41.32,0.2674,True,0.4955,5,0.6303,0.3169,True
13236,Office Support,19-1031.03,74.96,19.96,0.7391,True,0.0045,1,0.8558,0.3099,False
13237,Arts & Design,27-1019.00,13.55,41.98,0.1211,True,0.5063,1,0.2155,0.1859,False
13238,Technology/Computer,55-1019.00,15.53,45.08,0.0,True,0.6238,5,0.1474,0.5467,False
13239,Production,51-8092.00,18.9,12.84,0.2328,False,0.4711,5,0.6653,0.6149,False
13240,Life/Physical Science,19-1021.00,14.35,30.04,0.0524,True,0.2672,4,0.8941,0.4527,False
13241,Production,51-8031.00,20.75,26.86,0.229,False,0.5628,4,0.882,0.5276,False
13242,Food Service,35-2021.00,0.0,14.43,0.0,False,0.6084,2,0.42,0.926,False
13243,Office Support,51-9083.00,84.8,13.26,0.6736,True,0.7891,3,0.6164,0.556,True
13244,Architecture & Engineering,13-1081.01,5.41,34.16,0.0848,False,0.67,1,0.8789,0.6207,False
13245,Office Support,39-3031.00,90.71,28.0,0.8379,True,0.5552,2,0.6612,0.3157,True
13246,Education,25-1121.00,7.53,18.93,0.0282,False,0.1728,2,0.7655,0.6757,False
13247,Healthcare Practitioners,19-5011.00,26.92,39.16,0.3308,False,0.31,1,0.7149,0.7837,False
13248,Arts & Design,27-4099.00,25.81,34.14,0.2954,True,0.2718,1,0.241,0.7174,True
13249,Life/Physical Science,19-1021.00,3.03,18.59,0.1696,False,0.0,2,0.8362,0.2636,False
13250,Office Support,21-2011.00,74.58,18.04,0.8521,True,0.5937,1,0.5432,0.8116,False
13251,Office Support,13-1075.00,74.18,32.22,0.899,True,0.3259,4,0.7357,0.4491,True
13252,Management,11-3031.03,31.39,30.89,0.327,True,0.4017,3,0.8328,0.0,False
13253,Office Support,55-3015.00,80.9,13.63,0.8172,True,0.479,3,0.7543,0.4348,True
13254,Technology/Computer,29-1229.02,14.32,38.76,0.0505,True,0.53,2,1.0,0.544,False
13255,Life/Physical Science,19-1029.00,1.21,36.43,0.0501,True,0.9532,1,0.0932,0.8151,False
13256,Office Support,29-2043.00,76.12,17.19,0.613,True,0.4299,2,0.6285,0.0829,True
13257,Life/Physical Science,19-1029.00,16.8,32.26,0.1679,False,0.2192,5,0.1668,0.524,False
13258,Technology/Computer,43-9021.00,40.03,48.02,0.3578,True,0.3016,3,0.6511,0.0827,False
13259,Office Support,41-2011.00,78.61,12.47,0.9035,True,0.136,2,0.4268,0.8705,True
13260,Management,11-3051.03,5.07,35.06,0.212,True,0.5644,3,0.6604,0.5953,True
13261,Architecture & Engineering,17-3027.01,5.39,42.86,0.1819,True,0.39,3,0.7165,0.5693,False
13262,Management,11-1021.00,24.35,27.18,0.3236,False,0.5341,1,0.8773,0.053,True
13263,Sales,41-4012.00,18.61,28.4,0.1445,True,0.4551,2,0.7068,0.0968,False
13264,Office Support,19-3041.00,72.15,10.86,0.7537,True,0.4915,5,0.7163,0.0316,True
13265,Arts & Design,27-1023.00,35.96,21.26,0.3919,True,0.9861,2,0.5303,0.3192,False
13266,Production,51-4051.00,6.14,5.13,0.1545,False,0.8381,3,0.8398,0.3211,False
13267,Architecture & Engineering,17-2199.06,11.08,23.85,0.1464,True,0.6508,1,0.9467,0.4276,False
13268,Technology/Computer,17-2072.00,34.09,51.12,0.4219,True,0.8085,1,0.7304,0.5313,False
13269,Protective Service,33-2011.00,4.96,19.98,0.1061,False,1.0,1,0.8321,0.6483,False
13270,Education,25-1063.00,8.89,20.72,0.0209,False,0.2102,1,0.5116,0.1308,False
13271,Office Support,53-6031.00,60.93,18.39,0.6323,True,0.8943,1,0.602,0.5713,False
13272,Office Support,13-1131.00,66.99,32.79,0.776,True,0.3824,2,0.8519,0.3595,False
13273,Education,25-1112.00,0.0,22.09,0.1059,True,0.6059,3,0.836,0.3776,False
13274,Technology/Computer,55-1019.00,24.12,43.29,0.1245,True,0.6609,2,0.3361,0.4596,False
13275,Office Support,49-3043.00,72.53,5.29,0.7937,True,0.5114,2,0.6859,0.0933,True
13276,Office Support,25-9042.00,56.64,9.81,0.6212,True,0.2354,1,0.7244,0.7815,True
13277,Sales,13-1022.00,5.18,30.79,0.0009,False,0.2815,3,0.6995,0.15,False
13278,Technology/Computer,25-1123.00,25.2,39.71,0.2923,False,0.8259,2,0.7109,0.0113,False
13279,Office Support,15-2011.00,75.25,26.39,0.6508,True,0.4679,3,0.9043,0.8141,True
13280,Arts & Design,27-3099.00,44.81,48.09,0.4318,True,0.6171,2,0.4963,0.1221,True
13281,Management,11-2033.00,7.06,31.3,0.0944,False,0.7613,3,0.7171,0.9234,False
13282,Office Support,47-2021.00,87.17,21.81,0.7432,True,0.3023,4,0.6261,0.6608,True
13283,Office Support,13-1082.00,88.2,14.86,0.9896,True,0.3651,3,0.7919,0.6057,True
13284,Office Support,49-9064.00,71.92,21.33,0.6625,True,0.2115,1,0.5893,0.438,True
13285,Office Support,43-3061.00,65.89,10.39,0.5772,False,0.0851,3,0.6726,0.5198,False
13286,Education,25-2056.00,23.97,25.82,0.3875,False,0.2856,2,0.6438,0.5447,False
13287,Office Support,39-4031.00,67.11,21.37,0.8042,True,0.778,2,0.8573,0.6824,True
13288,Food Service,35-3041.00,0.0,4.43,0.0,False,0.7928,5,0.6576,0.0,False
13289,Life/Physical Science,19-2031.00,11.79,40.11,0.2547,False,0.4527,1,0.8304,1.0,False
13290,Office Support,53-1049.00,81.42,14.91,0.7609,True,0.2058,5,0.9195,0.4448,True
13291,Healthcare Practitioners,29-1125.00,12.49,25.51,0.1355,True,0.8804,3,0.8052,0.4513,False
13292,Office Support,29-1041.00,84.28,15.26,0.7624,True,0.3282,5,1.0,0.3421,True
13293,Office Support,11-9131.00,62.93,27.73,0.7661,True,0.1685,3,0.9687,0.3417,False
13294,Office Support,47-2132.00,81.72,9.54,1.0,True,0.1091,2,0.5611,0.1622,True
13295,Sales,13-1023.00,6.49,25.66,0.0346,False,0.3407,1,0.8811,0.527,False
13296,Office Support,11-9131.00,79.69,20.69,0.875,True,0.5339,1,0.8297,0.1223,True
13297,Office Support,19-4012.01,73.88,20.96,0.5852,True,0.0909,3,0.8791,0.2311,True
13298,Protective Service,33-9099.00,18.88,4.11,0.3524,False,0.5821,1,0.0,1.0,False
13299,Technology/Computer,19-4099.01,17.52,41.52,0.0656,True,0.7303,2,0.5574,0.4467,False
13300,Education,25-1113.00,10.77,11.28,0.1065,True,0.7458,4,0.8386,0.5486,False
13301,Office Support,49-2096.00,69.25,18.45,0.5383,True,0.6068,3,0.8048,0.5899,True
13302,Production,53-7071.00,30.61,21.29,0.2126,False,0.674,1,0.5741,0.0322,False
13303,Production,51-4031.00,11.35,4.37,0.0554,False,0.9291,1,0.5282,0.0,False
13304,Technology/Computer,43-2011.00,26.58,45.88,0.27,True,0.2396,2,0.6314,0.204,False
13305,Sales,41-3041.00,8.0,54.28,0.0691,False,0.2224,3,0.7078,0.0789,False
13306,Office Support,43-5021.00,73.52,11.18,0.7387,True,0.3408,1,0.6012,0.5012,True
13307,Production,53-7071.00,22.27,0.0,0.3411,False,0.7756,1,0.7457,0.8859,False
13308,Production,51-9193.00,1.94,24.03,0.02,False,0.7046,3,0.8925,0.7166,False
13309,Office Support,47-2211.00,90.5,11.19,0.7673,False,0.9114,5,0.9424,0.9182,False
13310,Office Support,13-1041.04,76.54,20.66,0.8638,True,0.5422,5,0.9048,0.7613,True
13311,Office Support,19-3099.01,80.93,23.68,0.8327,True,1.0,1,0.7232,0.3342,True
13312,Technology/Computer,25-1021.00,23.43,35.4,0.0945,True,0.4467,1,0.9184,0.734,False
13313,Architecture & Engineering,17-2199.00,30.82,28.97,0.3315,False,0.6881,3,0.4481,0.3169,False
13314,Office Support,29-1229.01,78.95,23.77,0.5413,True,0.4874,2,0.786,0.2131,True
13315,Technology/Computer,15-1243.01,32.23,57.41,0.204,True,0.6056,3,0.6263,0.2692,True
13316,Technology/Computer,47-3015.00,11.2,33.8,0.2193,False,0.2984,2,0.8712,0.4332,False
13317,Management,11-9199.09,17.27,26.12,0.3279,True,0.1631,1,0.8149,0.7883,False
13318,Production,47-5012.00,25.77,16.04,0.4821,False,0.6595,3,0.7592,0.589,False
13319,Healthcare Practitioners,29-1141.00,3.32,15.69,0.0985,False,0.3953,2,0.9488,0.6206,False
13320,Office Support,47-2043.00,57.08,26.62,0.5852,True,0.7291,2,0.6739,0.7074,False
13321,Office Support,43-4031.00,82.93,8.47,0.6111,True,0.4903,4,0.7271,0.6706,True
13322,Office Support,51-2051.00,85.93,10.04,1.0,True,0.6665,4,0.5507,0.0,True
13323,Production,51-4021.00,0.0,8.86,0.0404,False,0.6039,1,0.7592,0.5084,False
13324,Office Support,49-2021.00,91.25,21.55,0.9631,True,0.6706,1,0.9258,0.6054,True
13325,Sales,53-3031.00,19.11,40.37,0.1761,False,0.9708,2,0.5821,0.5448,False
13326,Sales,13-1023.00,9.79,30.97,0.1279,False,0.7019,1,0.7615,0.2268,False
13327,Office Support,51-6021.00,70.69,12.6,0.7308,False,0.31,3,0.6271,0.8512,False
13328,Office Support,29-2043.00,78.24,30.39,0.7466,False,0.8705,3,0.9064,0.8187,False
13329,Office Support,53-2021.00,67.53,22.31,0.6485,True,0.2643,3,0.8744,0.7607,True
13330,Technology/Computer,19-4051.02,34.94,44.76,0.4304,True,0.6104,1,0.908,0.9373,False
13331,Technology/Computer,43-4111.00,25.71,47.85,0.3752,True,0.4227,4,0.7232,0.2109,False
13332,Technology/Computer,43-2011.00,29.71,61.89,0.3126,False,0.3531,3,0.2922,0.2427,False
13333,Healthcare Practitioners,29-1141.02,3.93,16.03,0.0321,False,0.5959,2,0.6618,0.2454,False
13334,Office Support,43-4021.00,89.91,0.0,0.9031,True,0.1726,3,0.6044,0.0,True
13335,Office Support,51-5113.00,84.64,21.59,0.9887,True,0.5425,3,0.6892,0.7171,True
13336,Office Support,47-2011.00,79.79,13.77,0.9447,False,0.5287,1,0.6651,0.0074,False
13337,Office Support,43-3021.00,74.81,19.18,0.782,True,0.3807,3,0.6123,0.6571,True
13338,Office Support,53-3032.00,73.91,24.7,0.6274,False,0.468,2,0.601,0.2662,False
13339,Healthcare Practitioners,19-2041.00,10.21,20.71,0.2565,True,0.1938,2,0.9246,0.5514,False
13340,Office Support,51-6011.00,82.92,25.03,0.7929,True,0.5844,3,0.5232,0.4053,True
13341,Office Support,29-1217.00,65.8,18.35,0.6101,True,1.0,3,0.8299,0.6967,True
13342,Office Support,13-2061.00,82.34,29.26,0.8859,True,0.5225,2,0.6171,0.971,True
13343,Office Support,29-2033.00,76.18,24.5,0.7764,True,0.7533,3,0.8902,0.7257,True
13344,Architecture & Engineering,17-2011.00,16.46,36.29,0.0,True,0.1354,3,0.958,0.8015,False
13345,Sales,41-3041.00,17.4,30.99,0.1464,False,0.4584,2,0.6306,0.3907,False
13346,Technology/Computer,39-9031.00,27.18,49.59,0.2515,True,0.4239,3,0.6872,0.5799,False
13347,Office Support,21-1021.00,76.58,13.2,0.6546,True,0.2276,5,0.662,0.273,True
13348,Production,51-2092.00,0.0,8.92,0.0965,False,0.6559,5,0.6825,0.0171,False
13349,Education,25-3021.00,10.11,19.14,0.1112,True,0.5478,5,0.575,0.0,False
13350,Office Support,49-3091.00,66.51,23.78,0.7943,False,0.6386,2,0.5365,0.4491,False
13351,Healthcare Practitioners,21-1014.00,26.1,20.09,0.1746,False,0.3337,3,0.7934,0.2288,False
13352,Office Support,29-9093.00,52.6,25.85,0.5602,True,0.5409,2,0.9246,0.14,True
13353,Office Support,29-1023.00,67.14,12.32,0.7033,True,0.7138,5,0.8475,0.4587,False
13354,Technology/Computer,17-3011.00,37.24,55.45,0.4051,True,0.761,3,0.7804,0.4326,False
13355,Office Support,13-2082.00,68.16,11.64,0.7541,False,0.5191,3,0.7323,0.6921,False
13356,Technology/Computer,13-1141.00,20.52,37.91,0.1756,True,0.3537,1,0.5251,0.9592,True
13357,Office Support,43-5051.00,69.39,37.17,0.6708,False,0.7255,2,0.5612,0.9826,True
13358,Technology/Computer,13-2099.01,19.96,52.49,0.1225,True,0.3747,2,0.7967,0.3508,False
13359,Sales,41-9091.00,12.17,18.65,0.2315,True,0.8454,1,0.3038,0.956,False
13360,Healthcare Practitioners,19-4042.00,7.83,17.08,0.0,False,0.4082,3,0.7011,0.8679,False
13361,Healthcare Practitioners,21-1023.00,5.95,11.78,0.1182,False,0.6226,1,0.9564,0.35,False
13362,Production,51-4022.00,8.47,20.22,0.1257,False,0.6181,2,0.6166,0.654,False
13363,Arts & Design,27-2099.00,25.5,34.66,0.1979,True,0.4275,2,0.2742,0.0,False
13364,Healthcare Practitioners,43-6013.00,8.45,6.43,0.0496,True,0.5593,5,0.4712,0.4847,False
13365,Life/Physical Science,19-1011.00,20.17,27.89,0.1959,False,0.77,2,0.8386,0.592,False
13366,Office Support,25-9031.00,81.7,16.49,0.7551,False,0.4393,2,0.8467,0.4212,True
13367,Healthcare Practitioners,31-2022.00,0.0,17.56,0.0,False,0.1508,5,0.7658,0.7348,False
13368,Office Support,51-9031.00,86.39,13.29,1.0,True,0.2965,1,0.6563,0.6055,True
13369,Arts & Design,27-1021.00,21.53,28.9,0.0,True,0.2558,1,0.6656,0.6351,False
13370,Production,53-7051.00,19.23,17.67,0.0041,True,0.9935,3,0.8342,0.4895,False
13371,Technology/Computer,53-3052.00,17.29,47.28,0.2244,True,0.7399,3,0.649,1.0,False
13372,Office Support,49-3052.00,83.29,17.45,0.9567,True,0.59,4,0.7433,0.0,True
13373,Office Support,29-1131.00,84.39,5.06,0.7647,False,0.335,2,0.7948,0.5494,False
13374,Arts & Design,27-1023.00,17.13,45.62,0.1729,False,0.517,4,0.5353,0.7484,False
13375,Office Support,43-5111.00,82.47,5.84,0.7853,True,0.0657,2,0.8059,0.0368,True
13376,Office Support,43-4171.00,83.18,14.03,0.9883,False,0.7719,1,0.7351,0.6194,False
13377,Technology/Computer,33-9032.00,32.55,57.74,0.3127,True,0.793,1,0.9544,0.1577,False
13378,Business & Financial,13-1081.02,32.74,40.78,0.4644,True,0.7535,3,0.7665,0.3908,True
13379,Technology/Computer,29-1299.00,46.7,48.43,0.3701,True,0.4466,1,0.4428,0.096,False
13380,Office Support,39-3031.00,73.18,13.42,0.7725,False,0.0694,3,0.5785,0.7149,False
13381,Production,53-7011.00,5.86,33.28,0.0,True,0.4961,3,0.7428,0.5915,False
13382,Office Support,49-3091.00,59.1,14.82,0.5602,True,0.4619,3,0.7915,0.088,False
13383,Office Support,15-1254.00,69.5,41.35,0.6864,False,0.3094,1,0.6926,0.903,True
13384,Healthcare Practitioners,19-1042.00,4.61,10.77,0.0,False,0.5567,3,0.7064,0.1191,False
13385,Production,51-9111.00,26.66,25.6,0.1286,False,0.3224,3,0.74,0.1411,False
13386,Technology/Computer,13-1199.05,29.93,53.38,0.3007,False,0.3345,1,0.9616,0.4717,False
13387,Technology/Computer,43-5061.00,27.5,37.49,0.2856,True,0.1471,4,0.7036,0.4696,False
13388,Office Support,17-3024.00,64.14,19.16,0.675,True,0.4425,2,0.8608,0.3333,True
13389,Office Support,29-9093.00,89.71,24.33,0.8245,True,0.4017,2,0.7998,0.3839,True
13390,Office Support,45-4011.00,96.44,14.15,0.9693,True,0.6574,3,0.6724,0.9116,True
13391,Office Support,43-9022.00,78.87,8.84,0.7236,True,0.1199,3,0.6809,0.7745,True
13392,Business & Financial,15-2031.00,51.75,60.5,0.479,True,0.591,3,0.8674,0.3425,False
13393,Architecture & Engineering,17-2071.00,12.61,22.34,0.3657,False,0.6021,2,1.0,1.0,False
13394,Office Support,13-1041.07,84.6,29.6,0.8263,True,0.4206,4,0.7875,0.4559,True
13395,Office Support,19-3041.00,70.46,9.01,0.7513,True,0.6614,1,0.7654,0.8221,True
13396,Technology/Computer,29-1141.03,30.77,51.49,0.3401,True,0.8498,2,1.0,0.9213,False
13397,Management,27-1011.00,32.27,24.63,0.1929,False,0.8727,3,0.7391,0.6473,False
13398,Technology/Computer,27-3043.00,20.98,51.75,0.3044,True,0.2734,2,0.446,0.5156,True
13399,Office Support,13-1131.00,84.72,15.75,0.7483,True,0.4738,5,0.5625,0.5234,True
13400,Production,51-2099.00,4.72,9.61,0.0,False,0.4002,3,0.294,0.4044,False
13401,Office Support,39-3031.00,63.79,9.93,0.5821,False,0.2333,2,0.4369,0.0,True
13402,Office Support,53-1041.00,68.58,13.64,0.7679,False,0.5234,3,0.7506,0.5832,True
13403,Office Support,25-9031.00,65.11,20.62,0.5597,False,0.7087,1,1.0,0.9706,False
13404,Office Support,29-1292.00,83.78,7.14,0.8037,False,0.3843,1,0.7578,0.5768,False
13405,Management,11-3051.04,22.38,29.55,0.3814,False,0.3847,1,0.8154,0.2289,False
