emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
11996,Office Support,51-5113.00,Print Binding and Finishing Workers,AI Engineering,Senior (6-9 yrs),9,Associate's,Sydney,Australia,1,Remote,1,Big Tech (FAANG+),241000,192800,289200,Senior ($200-300k),9.6,1,1,1,1,1,8,1,97,38.9,High,2,9551,8.2,2026,3,1,44.39,High,80.44,8.81,0.7191,0.8163,0.2806,2,0,8.74,2,32890,95,1936920,16247715,24.94,83.86,0.2728,0.1294,0.1078,0.1758,0.1863,0.128,5300,0,0,1.98587E+11,2.03461E+13,High Risk,1
11997,Office Support,47-2152.04,Solar Thermal Installers and Technicians,Research,Senior (6-9 yrs),11,Bachelor's,Dubai,UAE,1,Remote,1,Big Tech (FAANG+),237000,189600,284400,Senior ($200-300k),17.5,1,1,1,1,0,6,1,88,27.1,High,5,2546,8.8,2026,2,1,50.97,High,84.15,14.31,0.7268,0.8373,0.7822,2,0.386,7.17,2,60000,0.8415,642681,9980233,46.47,20.17,0.3274,0.1109,0.0787,0.1811,0.2295,0.0723,Average,0,0,82142088276,9.93146E+12,High Risk,0
11998,Education,25-1052.00,"Chemistry Teachers, Postsecondary",Data Science,Mid (3-5 yrs),7,Bootcamp/Self-taught,Zurich,Switzerland,0,On-site,0,Mid-size (501-5000),138000,110400,165600,Mid ($100-150k),8,1,1,0,0,0,5,0,92,32.1,Medium,4,1604,7.9,2025,5,0,55.81,Low,20.45,33.99,0.1812,0.1864,0.4071,1,0.8357,7.22,5,79550,-1,1260568,40183185,72.73,63.69,0.5541,0.1865,0.0883,0.0592,0.061,0.0509,2400,0,0,3.93301E+11,1.77481E+13,Low Risk,0
11999,Office Support,53-7121.00,"Tank Car, Truck, and Ship Loaders",AI Engineering,Mid (3-5 yrs),5,Bachelor's,Bangalore,India,1,Remote,1,Enterprise (5000+),180000,144000,216000,Upper-Mid ($150-200k),16.5,1,0,1,1,1,5,1,96,71.8,High,3,4844,6.5,2026,3,0,55.92,High,63.21,16.46,0.4551,0.7511,0.1727,4,0,16.01,2,38220,72,435173,24244249,43.52,84.7,0.3265,0.1818,0.1112,0.0703,0.2101,0.1001,1200,0,0,3.41856E+11,1.40121E+13,High Risk,1
12000,Management,11-9199.09,Wind Energy Operations Managers,Data Science,Senior (6-9 yrs),3,Associate's,Beijing,China,1,Remote,1,SME (51-500),138000,110400,165600,Mid ($100-150k),6.9,0,0,1,0,1,5,1,92,19.2,High,7,6542,7.3,2026,1,1,70.88,Medium,34.18,59.44,0.3046,0.4858,0.6603,4,0.5002,4.53,4,107480,-1,729515,17981104,57.96,39.54,0.1586,0.1856,0.1022,0.2777,0.1946,0.0813,91300,0,1,4.14551E+11,1.50189E+13,Medium Risk,1
12001,Office Support,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",AI Engineering,Mid (3-5 yrs),4,Bootcamp/Self-taught,Austin,USA,1,Remote,1,Mid-size (501-5000),190000,152000,228000,Upper-Mid ($150-200k),16.4,0,1,1,0,0,4,1,90,24.6,Low,5,6240,8.3,2026,2,0,60.41,High,76,36.63,0.4863,0.594,0.4182,3,0.2967,6.56,2,23700,94,1361257,4651120,49.09,68.49,0.1747,0.1699,0.1245,0.1957,0.0876,0.2476,41900,0,0,31699670238,4.367E+12,High Risk,1
12002,Technology/Computer,21-1094.00,Community Health Workers,Governance,Lead (10+ yrs),11,PhD,Sydney,Australia,1,Remote,1,Enterprise (5000+),252000,201600,302400,Senior ($200-300k),11.5,0,1,1,1,0,4,1,72,27.7,High,6,9124,9.4,2026,1,0,26.84,Medium,40.8,78.46,0.2866,0.3175,0.4767,1,0,6.69,4,39540,-1,1277216,48127842,32.23,26.29,0.3141,0.0505,0.1838,0.059,0.2312,0.1613,8200,1,0,2.17426E+11,1.9391E+13,Medium Risk,1
12003,Office Support,13-1041.07,Regulatory Affairs Specialists,AI Engineering,Entry (0-2 yrs),4,Master's,Toronto,Canada,1,Remote,1,Startup (1-50),150000,120000,180000,Mid ($100-150k),10.9,1,0,1,0,1,7,1,95,19.6,Medium,4,7709,6.7,2025,11,0,69.77,High,72.96,18.89,0.4662,0.6112,0.5616,4,0.4737,5.01,4,68860,-1,430855,40896238,76.18,32.93,0.4234,0.0489,0.0983,0.1409,0.2008,0.0877,30700,0,1,3.65637E+11,1.72347E+13,High Risk,1
12004,Protective Service,33-2011.00,Firefighters,Security,Senior (6-9 yrs),4,Bachelor's,Toronto,Canada,0,On-site,0,SME (51-500),175000,140000,210000,Upper-Mid ($150-200k),17.8,0,0,1,0,0,5,1,80,15.6,High,8,8789,8.9,2025,1,1,69.04,Low,0.33,32.52,0.002,0.0072,0.6946,2,0,4.9,3,49620,17,792805,49808163,71.04,75.54,0.3012,0.1997,0.1254,0.1192,0.1743,0.0802,25000,0,0,3.46704E+11,2.3007E+13,Low Risk,0
12005,Office Support,51-9199.00,"Production Workers, All Other",AI Engineering,Entry (0-2 yrs),8,PhD,Seattle,USA,0,On-site,0,Enterprise (5000+),259000,207200,310800,Senior ($200-300k),16.1,1,1,1,1,0,5,1,90,16.8,High,8,2729,7.4,2026,1,0,21.57,High,84.5,20.81,0.511,1,0.3488,1,0.1117,4.97,3,30170,92,268341,32543487,41.78,7.27,0.2798,0.0757,0.1655,0.2636,0.1257,0.0896,29100,0,0,2.09736E+11,4.55802E+12,High Risk,1
12006,Healthcare Practitioners,19-5012.00,Occupational Health and Safety Technicians,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,Amsterdam,Netherlands,0,On-site,0,Big Tech (FAANG+),98000,78400,117600,Entry (<$100k),9.1,1,0,0,1,1,4,1,82,5.8,Low,5,6715,6.2,2025,6,0,40.01,Low,13.18,33.92,0.0743,0.0571,0.1977,4,0,2.07,3,60000,0.1318,954754,27565837,26.84,12.01,0.3684,0.1683,0.1082,0.168,0.1498,0.0373,Average,0,0,3.87873E+11,2.27181E+12,Low Risk,0
12007,Technology/Computer,55-1019.00,"Military Officer Special and Tactical Operations Leaders, All Other",Robotics,Lead (10+ yrs),9,Bachelor's,Dubai,UAE,0,On-site,0,Startup (1-50),198000,158400,237600,Upper-Mid ($150-200k),14.6,1,1,0,1,0,6,1,76,14.1,High,9,9624,9.3,2025,12,0,38.94,Low,24.96,82.41,0.1957,0.3051,0.3135,1,0.3308,4.28,3,60000,0.2496,1354049,13704875,50.1,47.73,0.384,0.1109,0.0707,0.0989,0.2269,0.1086,Average,0,0,1.7807E+11,1.71188E+13,Low Risk,0
12008,Production,39-4012.00,Crematory Operators,AI Engineering,Mid (3-5 yrs),7,Master's,Remote,Global,0,On-site,0,Startup (1-50),221000,176800,265200,Senior ($200-300k),12.5,0,1,0,1,1,5,1,96,33.1,Low,3,7662,6.2,2025,9,0,46.76,Low,8.38,33.45,0.0726,0,0.8454,1,0.2609,7.87,4,60000,0.0838,812481,46635783,37.59,48.74,0.5315,0.1033,0.0897,0.1282,0.0522,0.0951,Average,0,0,72634364575,1.3313E+13,Low Risk,0
12009,Office Support,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",AI Engineering,Senior (6-9 yrs),7,PhD,Zurich,Switzerland,1,Remote,1,Startup (1-50),253000,202400,303600,Senior ($200-300k),13.1,1,0,1,1,1,7,1,96,15.2,High,7,9449,8.2,2025,6,1,41,Medium,58.52,2.93,0.37,0.6777,0.4467,3,0.2035,4.35,2,26560,-1,1941583,37161888,41.54,57.8,0.4782,0.0902,0.0723,0.1262,0.0911,0.142,40600,0,0,1.55193E+11,3.47983E+12,Medium Risk,1
12010,Office Support,43-4151.00,Order Clerks,Robotics,Lead (10+ yrs),8,Associate's,London,UK,1,Remote,1,Startup (1-50),154000,123200,184800,Upper-Mid ($150-200k),16.9,1,0,0,0,1,5,0,76,11.5,Low,2,302,7.8,2026,2,0,31.5,High,67.13,27.3,0.3442,1,0.5758,1,0,3.99,2,33460,98,68203,45903666,59.71,43.86,0.2815,0.0796,0.1333,0.1429,0.2018,0.161,19100,0,0,1.84653E+11,1.2439E+12,High Risk,1
12011,Office Support,31-1131.00,Nursing Assistants,Data Engineering,Senior (6-9 yrs),6,Bachelor's,Chicago,USA,0,On-site,0,SME (51-500),158000,126400,189600,Upper-Mid ($150-200k),15.1,1,0,0,1,1,6,1,88,27.9,High,7,6094,8.5,2026,1,1,28.99,High,74.04,3.5,0.5465,0.7374,0.3431,2,0.0843,7.09,1,60000,0.7404,754126,32937231,48.24,42.99,0.4486,0.141,0.0422,0.0372,0.2197,0.1113,Average,0,0,42289505711,1.56045E+13,High Risk,1
12012,Office Support,33-1011.00,First-Line Supervisors of Correctional Officers,Robotics,Entry (0-2 yrs),8,Associate's,Chicago,USA,1,Remote,1,Enterprise (5000+),125000,100000,150000,Mid ($100-150k),9.7,0,1,1,0,0,6,1,76,19.7,High,7,1891,6.6,2025,12,0,64.87,High,81.76,22.95,0.5478,0.8393,0.2249,3,0,4.91,3,63340,3,1722552,44518568,39.48,61.44,0.2981,0.1808,0.0718,0.154,0.2009,0.0945,2800,0,0,4.97518E+11,1.8829E+13,High Risk,0
12013,Management,27-2012.00,Producers and Directors,AI Engineering,Senior (6-9 yrs),2,PhD,Singapore,Singapore,1,Remote,1,Enterprise (5000+),189000,151200,226800,Upper-Mid ($150-200k),3.7,1,1,0,0,1,5,1,82,6.8,High,7,5267,6.1,2025,4,1,71.83,Medium,39.93,55.78,0.3026,0.241,0.1138,1,0.0729,1.73,3,71680,2,1503067,17647109,44.85,0,0.1623,0.1555,0.1558,0.2023,0.2611,0.063,16000,0,0,4.54161E+11,2.31491E+13,Medium Risk,1
12014,Office Support,43-4031.00,"Court, Municipal, and License Clerks",AI Engineering,Lead (10+ yrs),4,Bachelor's,Dubai,UAE,1,Remote,1,Mid-size (501-5000),215000,172000,258000,Senior ($200-300k),6.7,1,1,1,1,1,6,1,87,8.7,High,4,7675,6.1,2026,3,0,21.91,High,75.87,37.11,0.6539,0.8402,0.5353,2,0,2.41,3,38450,46,1008758,38542704,41.75,60.02,0.3715,0.0599,0.0968,0.1501,0.2245,0.0973,14900,0,0,1.82019E+11,1.91023E+13,High Risk,0
12015,Life/Physical Science,19-1023.00,Zoologists and Wildlife Biologists,Robotics,Senior (6-9 yrs),3,Associate's,Los Angeles,USA,0,On-site,0,Big Tech (FAANG+),237000,189600,284400,Senior ($200-300k),13.8,0,0,0,1,1,4,1,76,19.3,Medium,1,1307,9.6,2025,6,1,36.68,Low,10.44,78.93,0.0523,0,0.6153,4,0.1077,5.24,5,63420,30,1948761,24871314,76.15,36.47,0.3677,0.1174,0.0614,0.2553,0.077,0.1213,1900,0,1,4.94573E+11,1.81569E+12,Low Risk,0
12016,Life/Physical Science,19-1029.00,"Biological Scientists, All Other",ML Operations,Mid (3-5 yrs),4,Bachelor's,Tokyo,Japan,0,On-site,0,Mid-size (501-5000),130000,104000,156000,Mid ($100-150k),11.8,0,0,1,0,0,2,1,93,20.8,Low,1,5557,9,2025,12,0,43.51,Medium,26.84,61.7,0.1487,0.3691,0.2895,3,0.0721,5.34,3,79590,1.5,450082,18569252,54.8,43.98,0.2353,0.1883,0.1341,0.1503,0.1939,0.0982,4700,0,0,43635414289,3.01903E+12,Low Risk,0
12017,Office Support,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",AI Engineering,Entry (0-2 yrs),11,Bachelor's,New York,USA,1,Remote,1,Enterprise (5000+),227000,181600,272400,Senior ($200-300k),12,0,0,1,0,0,3,1,96,66.6,High,9,9451,8.5,2025,3,0,44.72,High,76.86,38.63,0.4558,0.6953,0.4014,1,0.3445,14.52,4,47940,1.5,767821,18155792,47.11,57.5,0.3544,0.1826,0.0663,0.1918,0.1003,0.1045,5800,1,0,4.95628E+11,2.26051E+13,High Risk,1
12018,Office Support,47-2211.00,Sheet Metal Workers,Business,Lead (10+ yrs),3,Bootcamp/Self-taught,San Francisco,USA,1,Remote,1,Mid-size (501-5000),216000,172800,259200,Senior ($200-300k),14.6,1,1,1,0,1,8,1,78,6.7,Medium,4,2869,8.5,2025,7,0,74.77,High,75.75,16.43,0.6321,0.7982,0.676,3,0,2.8,2,48460,82,1497522,41512114,63.41,55.72,0.2703,0.1425,0.1735,0.2205,0.0609,0.1323,17300,1,1,3.65848E+11,2.08617E+13,High Risk,0
12019,Office Support,13-1041.04,Government Property Inspectors and Investigators,Robotics,Senior (6-9 yrs),6,PhD,Sydney,Australia,1,Remote,1,SME (51-500),175000,140000,210000,Upper-Mid ($150-200k),16.9,0,0,1,1,0,3,1,76,25,High,1,2116,8.3,2026,3,1,22.02,High,71.45,14.8,0.4385,0.6578,0.187,3,0.083,6.69,3,68860,-1,1145114,42324052,45.25,32.48,0.4083,0.1637,0.0635,0.2051,0.0859,0.0736,30700,0,0,1.43855E+11,5.66677E+12,High Risk,0
12020,Technology/Computer,21-1099.00,"Community and Social Service Specialists, All Other",AI Engineering,Entry (0-2 yrs),8,Bootcamp/Self-taught,San Francisco,USA,1,Remote,1,Mid-size (501-5000),184000,147200,220800,Upper-Mid ($150-200k),3.8,0,1,0,0,0,5,1,98,55.7,Low,5,4262,8.9,2026,2,0,21.52,Low,15.29,90.53,0.1176,0.1029,0.4609,4,0,11.52,3,42620,-1,452131,14193427,48.91,48.74,0.1296,0.2233,0.2113,0.1706,0.1097,0.1555,13300,1,0,4.76286E+11,2.02921E+13,Low Risk,0
12021,Education,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Data Science,Senior (6-9 yrs),9,Master's,Toronto,Canada,0,On-site,0,Big Tech (FAANG+),244000,195200,292800,Senior ($200-300k),9.9,1,1,1,1,1,6,1,90,19.6,High,6,5938,9,2026,3,1,49.5,Low,11.9,39.76,0.0973,0,0.6477,1,0,4.91,5,69960,-1,609524,37905803,53.46,69.8,0.3192,0.0475,0.1207,0.1551,0.2873,0.0703,11100,1,0,2.70809E+11,3.55323E+12,Low Risk,0
12022,Life/Physical Science,19-4099.00,"Life, Physical, and Social Science Technicians, All Other",Business,Lead (10+ yrs),8,PhD,Remote,Global,0,On-site,0,SME (51-500),195000,156000,234000,Upper-Mid ($150-200k),10.4,1,1,0,1,1,5,1,78,19.5,Low,6,737,8.7,2026,2,0,22.13,Low,16.99,79.45,0.1526,0.237,0.1879,2,0.3419,4.94,3,49670,61,1680962,11013277,60.8,75.54,0.3518,0.2015,0.0714,0.1622,0.172,0.0412,9400,1,0,2.0634E+11,1.74819E+13,Low Risk,0
12023,Education,43-4121.00,"Library Assistants, Clerical",AI Engineering,Entry (0-2 yrs),8,PhD,Los Angeles,USA,1,Remote,1,Big Tech (FAANG+),283000,226400,339600,Senior ($200-300k),8.9,1,1,0,0,0,3,0,96,37.5,Low,3,5105,9.7,2026,2,0,74.2,Low,24.46,45.49,0.1592,0.4199,0.4959,3,0.4399,8.39,2,26500,95,1683123,8426373,41.28,69.11,0.2305,0.2388,0.1443,0.243,0.0575,0.0859,13700,0,0,3.03853E+11,7.71992E+12,Low Risk,1
12024,Office Support,29-1224.00,Radiologists,AI Engineering,Senior (6-9 yrs),9,PhD,London,UK,1,Remote,1,Mid-size (501-5000),229000,183200,274800,Senior ($200-300k),6.7,0,0,1,0,0,5,1,89,25.6,High,8,5593,9.4,2026,2,1,58.46,High,75.48,12.6,0.4609,0.8598,0.6035,1,0.2741,5.79,2,60000,0.7548,38149,32364737,39.82,63.15,0.2267,0.0806,0.2217,0.2784,0.0719,0.1207,Average,0,0,1.47195E+11,2.6367E+12,High Risk,1
12025,Office Support,47-2011.00,Boilermakers,Security,Entry (0-2 yrs),9,Master's,Toronto,Canada,1,Remote,1,Mid-size (501-5000),140000,112000,168000,Mid ($100-150k),14.8,0,1,0,1,1,7,1,80,14.8,Low,6,8940,6.7,2026,2,0,69.99,High,75.89,18.26,0.454,0.6323,0.2813,5,0.3317,4.44,3,62150,68,1252886,6198416,54.92,52.11,0.304,0.0837,0.1048,0.2067,0.1386,0.1622,1600,0,1,16703561403,1.59686E+13,High Risk,1
12026,Management,11-3051.04,Biomass Power Plant Managers,AI Engineering,Senior (6-9 yrs),8,Bootcamp/Self-taught,Beijing,China,0,On-site,0,Mid-size (501-5000),141000,112800,169200,Mid ($100-150k),10,1,0,1,0,0,5,1,89,5.1,Medium,2,4087,8.7,2025,2,1,39.49,Low,7.53,60.82,0.0459,0.0682,0.0594,1,0.4274,2.02,4,103380,-1,1742642,32147578,56.98,48.59,0.2174,0.1671,0.0573,0.1651,0.2424,0.1507,13800,0,1,1.32043E+11,1.47206E+13,Low Risk,0
12027,Education,43-4121.00,"Library Assistants, Clerical",Governance,Mid (3-5 yrs),5,Associate's,Beijing,China,1,Remote,1,Big Tech (FAANG+),100000,80000,120000,Entry (<$100k),10.1,1,0,1,1,0,5,1,68,7,High,2,8739,7.8,2026,1,0,61.76,Low,0,48.03,0,0,0.4284,2,0.4623,2.41,2,26500,95,894006,40565626,60.72,30.74,0.3618,0.1045,0.0855,0.168,0.1858,0.0945,13700,0,0,1.04794E+11,1.32977E+13,Low Risk,0
12028,Office Support,29-2099.08,Patient Representatives,Data Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,Chicago,USA,0,On-site,0,Enterprise (5000+),213000,170400,255600,Senior ($200-300k),17.3,1,0,1,0,0,5,1,88,29.6,Low,1,4826,9.3,2026,2,0,44.75,High,66.14,24.12,0.5877,0.64,0.8605,1,0.3228,7.65,2,60000,0.6614,1867038,34886167,50.14,21.52,0.3347,0.0927,0.0578,0.1516,0.2908,0.0723,Average,0,0,72225771415,1.2883E+13,High Risk,0
12029,Architecture & Engineering,17-2112.03,Manufacturing Engineers,Product,Mid (3-5 yrs),4,Bachelor's,Amsterdam,Netherlands,0,On-site,0,SME (51-500),140000,112000,168000,Mid ($100-150k),14.9,0,1,1,1,1,5,1,85,5.8,High,2,1897,8.8,2026,2,0,57.24,Low,9.84,61.56,0.0601,0.0964,0.1628,3,0.3981,2.65,2,60000,0.0984,1048047,6104832,56.89,56.09,0.3081,0.1306,0.0654,0.1249,0.3106,0.0603,Average,0,0,3.09058E+11,6.65446E+12,Low Risk,0
12030,Management,11-9199.10,Wind Energy Development Managers,AI Engineering,Entry (0-2 yrs),4,PhD,Chicago,USA,1,Remote,1,Mid-size (501-5000),183000,146400,219600,Upper-Mid ($150-200k),6.1,0,0,0,0,1,2,1,98,58.2,Low,2,3350,6.4,2025,12,0,24.77,Low,22.66,63.58,0.1544,0.2515,0.6642,3,0.2521,12.25,4,107480,-1,691131,14453558,55.19,64.6,0.4522,0.1736,0.1208,0.037,0.1291,0.0874,91300,0,1,32574958955,1.16618E+13,Low Risk,0
12031,Office Support,29-2011.01,Cytogenetic Technologists,Robotics,Senior (6-9 yrs),5,PhD,Dubai,UAE,0,On-site,0,Enterprise (5000+),231000,184800,277200,Senior ($200-300k),12.5,0,0,0,1,0,4,1,76,27.1,Low,6,9462,7.2,2025,5,1,55.52,High,80.96,18.2,0.5135,0.7845,0.5983,2,0.2356,6.67,4,52330,-1,1562388,41337405,42.7,28.86,0.3582,0.1693,0.0979,0.1119,0.1766,0.0861,25500,1,0,1.92661E+11,1.14589E+13,High Risk,1
12032,Office Support,47-2152.04,Solar Thermal Installers and Technicians,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,Beijing,China,0,On-site,0,Startup (1-50),160000,128000,192000,Upper-Mid ($150-200k),13.9,0,1,0,0,0,3,0,90,9.4,Medium,1,1895,8.4,2025,8,0,41.04,High,72.56,34.3,0.4681,0.815,0.3516,3,0.8296,3.27,5,60000,0.7256,661230,16645104,32.13,35.79,0.2885,0.1284,0.168,0.1931,0.0704,0.1515,Average,0,0,91216778275,2.12263E+13,High Risk,0
12033,Technology/Computer,25-1123.00,"English Language and Literature Teachers, Postsecondary",Business,Entry (0-2 yrs),7,Bootcamp/Self-taught,Berlin,Germany,1,Remote,1,SME (51-500),95000,76000,114000,Entry (<$100k),9.4,0,0,1,1,0,6,1,78,13.6,High,7,4957,7.8,2026,1,0,70.38,Low,13.95,78.08,0.0931,0.2137,0.5559,1,0.2122,3.66,5,66590,-1,1974259,46556927,56.17,71.89,0.4065,0.1193,0.0673,0.0706,0.2135,0.123,7300,0,0,41167018874,1.18565E+13,Low Risk,0
12034,Office Support,43-5021.00,Couriers and Messengers,AI Engineering,Entry (0-2 yrs),4,Bachelor's,Dubai,UAE,1,Remote,1,SME (51-500),145000,116000,174000,Mid ($100-150k),4.9,0,1,0,1,0,4,1,91,47,Low,4,5066,8.2,2026,2,0,61.32,High,62.86,27.96,0.5141,0.5958,0.44,2,0.302,9.89,2,28720,94,850025,3042249,37.75,27.14,0.4655,0.1352,0.114,0.1248,0.0495,0.1109,10100,0,0,2.09758E+11,2.36076E+13,High Risk,1
12035,Office Support,47-4099.03,Weatherization Installers and Technicians,Data Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,Singapore,Singapore,1,Remote,1,Enterprise (5000+),130000,104000,156000,Mid ($100-150k),11.9,1,1,0,0,0,5,0,88,14.5,High,8,3972,7.9,2025,4,0,55.84,High,78.99,22.51,0.6872,0.6563,0.3479,5,0.4193,4.09,2,38860,-1,591785,20946026,41.72,45.17,0.4109,0.2003,0.055,0.1204,0.1161,0.0973,4900,1,1,3.81799E+11,1.99733E+13,High Risk,1
12036,Office Support,49-9041.00,Industrial Machinery Mechanics,Infrastructure,Senior (6-9 yrs),6,PhD,Austin,USA,1,Remote,1,Startup (1-50),230000,184000,276000,Senior ($200-300k),14.9,1,1,1,1,1,8,1,85,29.4,High,1,9275,8,2026,1,1,62.16,Critical,88.66,20.09,0.4804,0.9081,0.5434,1,0.1124,7.37,3,52340,67,234556,38005630,42.37,44.61,0.4267,0.1969,0.0957,0.1056,0.0641,0.111,37800,0,1,3.13928E+11,2.40524E+13,High Risk,0
12037,Technology/Computer,13-2041.00,Credit Analysts,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,Berlin,Germany,1,Remote,1,Big Tech (FAANG+),109000,87200,130800,Mid ($100-150k),5.4,0,1,0,0,0,4,1,82,28.8,Low,1,3601,9.7,2026,1,0,24.22,Medium,26.85,74.66,0.2042,0.3617,0.495,2,0.0232,6.3,4,71520,98,571942,12606633,44.26,50.03,0.4035,0.1669,0.074,0.0811,0.1967,0.0779,7400,0,0,1.57808E+11,2.2931E+12,Low Risk,1
12038,Office Support,51-7099.00,"Woodworkers, All Other",Data Science,Lead (10+ yrs),5,Bachelor's,London,UK,1,Remote,1,Startup (1-50),167000,133600,200400,Upper-Mid ($150-200k),8.9,0,0,1,1,1,7,1,92,61.4,High,5,8936,9.1,2025,6,0,69.22,High,60.74,15.23,0.4972,0.4526,0.5916,2,0.4494,13.17,3,31170,-1,388115,32451217,40.66,30.57,0.2616,0.0549,0.1308,0.128,0.2768,0.1478,1900,0,0,1.36876E+11,1.92227E+13,High Risk,1
12039,Healthcare Practitioners,19-4042.00,"Environmental Science and Protection Technicians, Including Health",Data Science,Mid (3-5 yrs),11,Associate's,London,UK,0,On-site,0,Startup (1-50),157000,125600,188400,Upper-Mid ($150-200k),8.4,1,0,1,0,0,6,1,90,24.5,Medium,6,5424,8.9,2026,3,0,78.9,Medium,31.61,45.13,0.2077,0.236,0.7424,3,0.4275,5.74,3,60000,0.3161,1925610,49644782,70.99,46.92,0.0909,0.2118,0.1551,0.1332,0.2524,0.1565,Average,0,0,4.99225E+11,2.29971E+13,Medium Risk,0
12040,Management,11-3051.00,Industrial Production Managers,AI Engineering,Senior (6-9 yrs),8,Associate's,Remote,Global,1,Remote,1,Startup (1-50),193000,154400,231600,Upper-Mid ($150-200k),4.1,1,1,0,1,0,6,1,98,71.7,High,7,6452,8,2026,1,1,55.09,Low,14.13,49.41,0.0841,0.0157,0.502,2,0,14.75,4,103380,3,1030868,41232316,40.38,15.97,0.4334,0.0834,0.1684,0.1783,0.0846,0.0519,13800,0,1,4.67364E+11,3.6873E+12,Low Risk,0
12041,Production,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Product,Mid (3-5 yrs),6,Bootcamp/Self-taught,Chicago,USA,0,On-site,0,Enterprise (5000+),191000,152800,229200,Upper-Mid ($150-200k),10,0,0,1,0,0,4,1,85,25.1,Low,3,287,6.3,2026,1,0,50.43,Low,13.92,14.54,0.0908,0,0.6568,2,0.4062,6.02,1,60000,0.1392,452095,42026629,24.64,41.85,0.324,0.1734,0.0498,0.2048,0.1271,0.1208,Average,0,0,1.31913E+11,1.72547E+13,Low Risk,0
12042,Office Support,39-3011.00,Gambling Dealers,Governance,Lead (10+ yrs),12,PhD,Sydney,Australia,1,Remote,1,Startup (1-50),202000,161600,242400,Senior ($200-300k),15.3,0,1,0,0,0,4,0,72,6,Medium,2,6437,7.5,2026,3,0,49.23,High,68.84,25.39,0.4088,0.5437,0.4925,2,0.3746,2.73,2,20120,96,756706,15961113,49.04,43.61,0.3775,0.1738,0.067,0.1832,0.1121,0.0865,15500,0,0,94593779959,2.6887E+12,High Risk,1
12043,Office Support,51-4052.00,"Pourers and Casters, Metal",AI Engineering,Entry (0-2 yrs),5,Master's,Singapore,Singapore,1,Remote,1,Big Tech (FAANG+),206000,164800,247200,Senior ($200-300k),7.9,1,0,1,1,1,8,1,98,64.5,High,2,9648,8.9,2026,3,0,43.22,High,72.15,15.61,0.3648,0.6581,0,4,0.2055,13.69,2,37730,87,1554706,33013632,55.66,72.6,0.2843,0.1377,0.0722,0.2127,0.2125,0.0805,700,0,0,4.77037E+11,6.97354E+12,High Risk,1
12044,Business & Financial,19-2041.01,Climate Change Policy Analysts,Robotics,Mid (3-5 yrs),7,Bootcamp/Self-taught,Amsterdam,Netherlands,1,Remote,1,Mid-size (501-5000),132000,105600,158400,Mid ($100-150k),10.9,0,0,1,0,1,5,1,76,28.1,High,8,7188,6.6,2026,2,0,66.31,Medium,51.26,42.41,0.3823,0.6242,0.4981,1,0,6.71,5,71130,-1,1655462,21531486,65.47,48.76,0.4578,0.086,0.106,0.1619,0.0771,0.1112,10300,1,1,3.85462E+11,1.42797E+13,Medium Risk,1
12045,Business & Financial,15-2031.00,Operations Research Analysts,Research,Mid (3-5 yrs),9,Master's,Austin,USA,1,Remote,1,Big Tech (FAANG+),272000,217600,326400,Senior ($200-300k),9.6,1,0,0,0,0,5,0,88,8.3,High,7,5901,9.3,2026,3,0,72.98,Medium,45.98,44.33,0.373,0.424,0.4787,1,0.1587,2.62,5,83390,4,782331,32967203,28.55,60.1,0.3034,0.1056,0.1294,0.1269,0.2729,0.0617,10900,1,0,3.01511E+11,2.41376E+13,Medium Risk,1
